[week1] 鏈嶅姟宸插惎鍔? http://127.0.0.1:8000
[week1] 鏁版嵁搴? D:\aijiaohu\week1\data\readings.db
[week1] 鏈洿鏂伴槇鍊? 5.0 绉?
[week1] 璁板綍涓婇檺: 200000 鏉★紙瓒呭嚭鑷姩鍒犻櫎鏈€鏃╃殑锛?
[week1] 鎽勫儚澶翠腑杞? http://127.0.0.1:8000/api/camera锛堟棤闇€鐭ラ亾鏉垮瓙 IP锛?
[week1] Ctrl+C 鍋滄
python.exe : 127.0.0.1 - - [14/Sep/2026 16:43:36] "GET /api/latest HTTP/1.1" 200 -
所在位置 行:449 字符: 1
+ & "C:\Users\user\.workbuddy\binaries\python\versions\3.13.12\python.e ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (127.0.0.1 - - [...HTTP/1.1" 200 -:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
127.0.0.1 - - [14/Sep/2026 16:43:55] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:56] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:56] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:43:56] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:56] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:56] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:57] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:57] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:43:57] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:57] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:57] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/camera/status?nocache=1789375438125 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:43:58] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/camera/status?nocache=1789375438581 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:58] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:59] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:59] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:59] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:43:59] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:43:59] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:00] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:00] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:00] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:00] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:00] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/camera/status?nocache=1789375441136 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/camera/status?nocache=1789375441593 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:01] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:02] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:02] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:02] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:02] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:02] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:03] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:03] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:03] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:03] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:03] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/camera/status?nocache=1789375444129 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/camera/status?nocache=1789375444584 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:04] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:04] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:05] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:05] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:05] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:05] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:05] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:06] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:06] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:06] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:06] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:07] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/camera/status?nocache=1789375447124 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/camera/status?nocache=1789375447580 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:07] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:08] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:08] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:08] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:08] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:08] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:09] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:09] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:09] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:09] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:09] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/camera/status?nocache=1789375450127 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/camera/status?nocache=1789375450582 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:10] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:10] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:11] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:11] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:11] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:11] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:11] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:12] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:12] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:12] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:12] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:13] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/camera/status?nocache=1789375453127 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/camera/status?nocache=1789375453580 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:13] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:14] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:14] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:14] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:14] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:14] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/history?limit=60 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:15] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/devices HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:15] "GET /api/camera?nocache=1789375455732 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:16] "GET /api/camera/status?nocache=1789375456589 HTTP/1.1" 200 -
10.1.41.160 - - [14/Sep/2026 16:44:16] "POST /api/data HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:16] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:16] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:16] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:16] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:17] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:17] "GET /api/history?limit=60 HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:17] "GET /api/latest HTTP/1.1" 200 -
127.0.0.1 - - [14/Sep/2026 16:44:17] "GET /api/history?limit=60 HTTP/1.1" 200 -
